price_lkr,log_price_lkr,norm_model,vram_gb,brand,G3Dmark,G2Dmark,log_G3Dmark,fp32_gflops,memory_bandwidth_gb_s,shader_units,gpu_base_clock_mhz,boost_clock_mhz,tdp_watts,perf_score,perf_per_watt,release_year,gpu_age_years,architecture,model_number,series_family,gpu_generation,ti_variant,bench_match,spec_match
32000.0,10.373491181781864,GeForce GTX 1060,6.0,ASUS,10070.0,762.0,9.217415285648144,1862.0,112.1,640.0,1354.0,1455.0,75.0,10070.0,134.26666666666668,2016.0,10.0,Pascal,1060.0,GTX,3,0,GeForce GTX 1060,GeForce GTX 1050
44500.0,10.703244468154331,GeForce GTX 1060,6.0,ASUS,10070.0,762.0,9.217415285648144,1862.0,112.1,640.0,1354.0,1455.0,75.0,10070.0,134.26666666666668,2016.0,10.0,Pascal,1060.0,GTX,3,0,GeForce GTX 1060,GeForce GTX 1050
44500.0,10.703244468154331,GeForce GTX 1060,6.0,NVIDIA,10070.0,762.0,9.217415285648144,1862.0,112.1,640.0,1354.0,1455.0,75.0,10070.0,134.26666666666668,2016.0,10.0,Pascal,1060.0,GTX,3,0,GeForce GTX 1060,GeForce GTX 1050
29000.0,10.275051108968611,GeForce GTX 1060,6.0,GALAX,10070.0,762.0,9.217415285648144,1862.0,112.1,640.0,1354.0,1455.0,75.0,10070.0,134.26666666666668,2016.0,10.0,Pascal,1060.0,GTX,3,0,GeForce GTX 1060,GeForce GTX 1050
39996.0,10.59653472809574,GeForce GTX 1060,6.0,GIGABYTE,10070.0,762.0,9.217415285648144,1862.0,112.1,640.0,1354.0,1455.0,75.0,10070.0,134.26666666666668,2016.0,10.0,Pascal,1060.0,GTX,3,0,GeForce GTX 1060,GeForce GTX 1050
30000.0,10.308952660644293,GeForce GTX 1060,6.0,ZOTAC,10070.0,762.0,9.217415285648144,1862.0,112.1,640.0,1354.0,1455.0,75.0,10070.0,134.26666666666668,2016.0,10.0,Pascal,1060.0,GTX,3,0,GeForce GTX 1060,GeForce GTX 1050
40000.0,10.596634733096073,GeForce GTX 1060,5.0,NVIDIA,10070.0,762.0,9.217415285648144,1862.0,112.1,640.0,1354.0,1455.0,75.0,10070.0,134.26666666666668,2016.0,10.0,Pascal,1060.0,GTX,3,0,GeForce GTX 1060,GeForce GTX 1050
42900.0,10.666627104916108,GeForce GTX 1060,6.0,ASUS,10070.0,762.0,9.217415285648144,1862.0,112.1,640.0,1354.0,1455.0,75.0,10070.0,134.26666666666668,2016.0,10.0,Pascal,1060.0,GTX,3,0,GeForce GTX 1060,GeForce GTX 1050
31000.0,10.341742483467284,GeForce GTX 1060,3.0,NVIDIA,10070.0,762.0,9.217415285648144,1862.0,112.1,640.0,1354.0,1455.0,75.0,10070.0,134.26666666666668,2016.0,10.0,Pascal,1060.0,GTX,3,0,GeForce GTX 1060,GeForce GTX 1050
34000.0,10.4341158035983,GeForce GTX 1060,6.0,NVIDIA,10070.0,762.0,9.217415285648144,1862.0,112.1,640.0,1354.0,1455.0,75.0,10070.0,134.26666666666668,2016.0,10.0,Pascal,1060.0,GTX,3,0,GeForce GTX 1060,GeForce GTX 1050
33000.0,10.404262840448617,GeForce GTX 1060,3.0,NVIDIA,10070.0,762.0,9.217415285648144,1862.0,112.1,640.0,1354.0,1455.0,75.0,10070.0,134.26666666666668,2016.0,10.0,Pascal,1060.0,GTX,3,0,GeForce GTX 1060,GeForce GTX 1050
24500.0,10.106428396532818,GeForce GTX 1060,3.0,NVIDIA,10070.0,762.0,9.217415285648144,1862.0,112.1,640.0,1354.0,1455.0,75.0,10070.0,134.26666666666668,2016.0,10.0,Pascal,1060.0,GTX,3,0,GeForce GTX 1060,GeForce GTX 1050
25000.0,10.126631103850338,GeForce GTX 1060,6.0,NVIDIA,10070.0,762.0,9.217415285648144,1862.0,112.1,640.0,1354.0,1455.0,75.0,10070.0,134.26666666666668,2016.0,10.0,Pascal,1060.0,GTX,3,0,GeForce GTX 1060,GeForce GTX 1050
47000.0,10.757902880692196,GeForce GTX 1060,6.0,ASUS,10070.0,762.0,9.217415285648144,1862.0,112.1,640.0,1354.0,1455.0,75.0,10070.0,134.26666666666668,2016.0,10.0,Pascal,1060.0,GTX,3,0,GeForce GTX 1060,GeForce GTX 1050
44000.0,10.691944912900398,GeForce GTX 1060,6.0,NVIDIA,10070.0,762.0,9.217415285648144,1862.0,112.1,640.0,1354.0,1455.0,75.0,10070.0,134.26666666666668,2016.0,10.0,Pascal,1060.0,GTX,3,0,GeForce GTX 1060,GeForce GTX 1050
34000.0,10.4341158035983,GeForce GTX 1060,3.0,GALAX,10070.0,762.0,9.217415285648144,1862.0,112.1,640.0,1354.0,1455.0,75.0,10070.0,134.26666666666668,2016.0,10.0,Pascal,1060.0,GTX,3,0,GeForce GTX 1060,GeForce GTX 1050
44000.0,10.691944912900398,GeForce GTX 1060,6.0,GALAX,10070.0,762.0,9.217415285648144,1862.0,112.1,640.0,1354.0,1455.0,75.0,10070.0,134.26666666666668,2016.0,10.0,Pascal,1060.0,GTX,3,0,GeForce GTX 1060,GeForce GTX 1050
44500.0,10.703244468154331,GeForce GTX 1070,8.0,ZOTAC,13482.0,857.0,9.509184911634074,6463.0,256.3,1920.0,1506.0,1683.0,150.0,13482.0,89.88,2016.0,10.0,Pascal,1070.0,GTX,3,0,GeForce GTX 1070,GeForce GTX 1070
50500.0,10.829728615263452,GeForce GTX 1070,8.0,ASUS,13482.0,857.0,9.509184911634074,6463.0,256.3,1920.0,1506.0,1683.0,150.0,13482.0,89.88,2016.0,10.0,Pascal,1070.0,GTX,3,0,GeForce GTX 1070,GeForce GTX 1070
46000.0,10.736396675471232,GeForce GTX 1070,8.0,ZOTAC,13482.0,857.0,9.509184911634074,6463.0,256.3,1920.0,1506.0,1683.0,150.0,13482.0,89.88,2016.0,10.0,Pascal,1070.0,GTX,3,0,GeForce GTX 1070,GeForce GTX 1070
52000.0,10.858998997563564,GeForce GTX 1070,8.0,ZOTAC,13482.0,857.0,9.509184911634074,6463.0,256.3,1920.0,1506.0,1683.0,150.0,13482.0,89.88,2016.0,10.0,Pascal,1070.0,GTX,3,0,GeForce GTX 1070,GeForce GTX 1070
41000.0,10.621327345686446,GeForce GTX 1070,8.0,GIGABYTE,13482.0,857.0,9.509184911634074,6463.0,256.3,1920.0,1506.0,1683.0,150.0,13482.0,89.88,2016.0,10.0,Pascal,1070.0,GTX,3,0,GeForce GTX 1070,GeForce GTX 1070
48500.0,10.789319076925574,GeForce GTX 1070,8.0,PALIT,13482.0,857.0,9.509184911634074,6463.0,256.3,1920.0,1506.0,1683.0,150.0,13482.0,89.88,2016.0,10.0,Pascal,1070.0,GTX,3,0,GeForce GTX 1070,GeForce GTX 1070
52500.0,10.868568448579715,GeForce GTX 1070,8.0,MSI,13482.0,857.0,9.509184911634074,6463.0,256.3,1920.0,1506.0,1683.0,150.0,13482.0,89.88,2016.0,10.0,Pascal,1070.0,GTX,3,0,GeForce GTX 1070,GeForce GTX 1070
43500.0,10.680516217076775,GeForce GTX 1070,8.0,PALIT,13482.0,857.0,9.509184911634074,6463.0,256.3,1920.0,1506.0,1683.0,150.0,13482.0,89.88,2016.0,10.0,Pascal,1070.0,GTX,3,0,GeForce GTX 1070,GeForce GTX 1070
44000.0,10.691944912900398,GeForce GTX 1070,8.0,ZOTAC,13482.0,857.0,9.509184911634074,6463.0,256.3,1920.0,1506.0,1683.0,150.0,13482.0,89.88,2016.0,10.0,Pascal,1070.0,GTX,3,0,GeForce GTX 1070,GeForce GTX 1070
43000.0,10.668955394675699,GeForce GTX 1070,8.0,PALIT,13482.0,857.0,9.509184911634074,6463.0,256.3,1920.0,1506.0,1683.0,150.0,13482.0,89.88,2016.0,10.0,Pascal,1070.0,GTX,3,0,GeForce GTX 1070,GeForce GTX 1070
39000.0,10.571316925111784,GeForce GTX 1070,8.0,ASUS,13482.0,857.0,9.509184911634074,6463.0,256.3,1920.0,1506.0,1683.0,150.0,13482.0,89.88,2016.0,10.0,Pascal,1070.0,GTX,3,0,GeForce GTX 1070,GeForce GTX 1070
41000.0,10.621327345686446,GeForce GTX 1070,8.0,ASUS,13482.0,857.0,9.509184911634074,6463.0,256.3,1920.0,1506.0,1683.0,150.0,13482.0,89.88,2016.0,10.0,Pascal,1070.0,GTX,3,0,GeForce GTX 1070,GeForce GTX 1070
44500.0,10.703244468154331,GeForce GTX 1070,8.0,ASUS,13482.0,857.0,9.509184911634074,6463.0,256.3,1920.0,1506.0,1683.0,150.0,13482.0,89.88,2016.0,10.0,Pascal,1070.0,GTX,3,0,GeForce GTX 1070,GeForce GTX 1070
52000.0,10.858998997563564,GeForce GTX 1070,8.0,ASUS,13482.0,857.0,9.509184911634074,6463.0,256.3,1920.0,1506.0,1683.0,150.0,13482.0,89.88,2016.0,10.0,Pascal,1070.0,GTX,3,0,GeForce GTX 1070,GeForce GTX 1070
51000.0,10.839580911706463,GeForce GTX 1070,8.0,MSI,13482.0,857.0,9.509184911634074,6463.0,256.3,1920.0,1506.0,1683.0,150.0,13482.0,89.88,2016.0,10.0,Pascal,1070.0,GTX,3,0,GeForce GTX 1070,GeForce GTX 1070
41500.0,10.63344870621879,GeForce GTX 1070,8.0,ZOTAC,13482.0,857.0,9.509184911634074,6463.0,256.3,1920.0,1506.0,1683.0,150.0,13482.0,89.88,2016.0,10.0,Pascal,1070.0,GTX,3,0,GeForce GTX 1070,GeForce GTX 1070
43500.0,10.680516217076775,GeForce GTX 1070,8.0,ASUS,13482.0,857.0,9.509184911634074,6463.0,256.3,1920.0,1506.0,1683.0,150.0,13482.0,89.88,2016.0,10.0,Pascal,1070.0,GTX,3,0,GeForce GTX 1070,GeForce GTX 1070
42500.0,10.657259354912508,GeForce GTX 1070,8.0,ASUS,13482.0,857.0,9.509184911634074,6463.0,256.3,1920.0,1506.0,1683.0,150.0,13482.0,89.88,2016.0,10.0,Pascal,1070.0,GTX,3,0,GeForce GTX 1070,GeForce GTX 1070
46500.0,10.747207591575448,GeForce GTX 1070,8.0,PALIT,13482.0,857.0,9.509184911634074,6463.0,256.3,1920.0,1506.0,1683.0,150.0,13482.0,89.88,2016.0,10.0,Pascal,1070.0,GTX,3,0,GeForce GTX 1070,GeForce GTX 1070
43000.0,10.668955394675699,GeForce GTX 1070,8.0,MSI,13482.0,857.0,9.509184911634074,6463.0,256.3,1920.0,1506.0,1683.0,150.0,13482.0,89.88,2016.0,10.0,Pascal,1070.0,GTX,3,0,GeForce GTX 1070,GeForce GTX 1070
42500.0,10.657259354912508,GeForce GTX 1070,8.0,GALAX,13482.0,857.0,9.509184911634074,6463.0,256.3,1920.0,1506.0,1683.0,150.0,13482.0,89.88,2016.0,10.0,Pascal,1070.0,GTX,3,0,GeForce GTX 1070,GeForce GTX 1070
51500.0,10.849337086651827,GeForce GTX 1070,8.0,ZOTAC,13482.0,857.0,9.509184911634074,6463.0,256.3,1920.0,1506.0,1683.0,150.0,13482.0,89.88,2016.0,10.0,Pascal,1070.0,GTX,3,0,GeForce GTX 1070,GeForce GTX 1070
49000.0,10.799575577092764,GeForce GTX 1070,8.0,ZOTAC,13482.0,857.0,9.509184911634074,6463.0,256.3,1920.0,1506.0,1683.0,150.0,13482.0,89.88,2016.0,10.0,Pascal,1070.0,GTX,3,0,GeForce GTX 1070,GeForce GTX 1070
50000.0,10.819778284410283,GeForce GTX 1070,8.0,MSI,13482.0,857.0,9.509184911634074,6463.0,256.3,1920.0,1506.0,1683.0,150.0,13482.0,89.88,2016.0,10.0,Pascal,1070.0,GTX,3,0,GeForce GTX 1070,GeForce GTX 1070
46500.0,10.747207591575448,GeForce GTX 1070,8.0,GIGABYTE,13482.0,857.0,9.509184911634074,6463.0,256.3,1920.0,1506.0,1683.0,150.0,13482.0,89.88,2016.0,10.0,Pascal,1070.0,GTX,3,0,GeForce GTX 1070,GeForce GTX 1070
45000.0,10.714417768752456,GeForce GTX 1070,8.0,MSI,13482.0,857.0,9.509184911634074,6463.0,256.3,1920.0,1506.0,1683.0,150.0,13482.0,89.88,2016.0,10.0,Pascal,1070.0,GTX,3,0,GeForce GTX 1070,GeForce GTX 1070
47500.0,10.768484990022733,GeForce GTX 1070,8.0,MSI,13482.0,857.0,9.509184911634074,6463.0,256.3,1920.0,1506.0,1683.0,150.0,13482.0,89.88,2016.0,10.0,Pascal,1070.0,GTX,3,0,GeForce GTX 1070,GeForce GTX 1070
45500.0,10.725467604939041,GeForce GTX 1070,8.0,GALAX,13482.0,857.0,9.509184911634074,6463.0,256.3,1920.0,1506.0,1683.0,150.0,13482.0,89.88,2016.0,10.0,Pascal,1070.0,GTX,3,0,GeForce GTX 1070,GeForce GTX 1070
48500.0,10.789319076925574,GeForce GTX 1070,8.0,GALAX,13482.0,857.0,9.509184911634074,6463.0,256.3,1920.0,1506.0,1683.0,150.0,13482.0,89.88,2016.0,10.0,Pascal,1070.0,GTX,3,0,GeForce GTX 1070,GeForce GTX 1070
41000.0,10.621327345686446,GeForce GTX 1070,8.0,PALIT,13482.0,857.0,9.509184911634074,6463.0,256.3,1920.0,1506.0,1683.0,150.0,13482.0,89.88,2016.0,10.0,Pascal,1070.0,GTX,3,0,GeForce GTX 1070,GeForce GTX 1070
42500.0,10.657259354912508,GeForce GTX 1070,8.0,ZOTAC,13482.0,857.0,9.509184911634074,6463.0,256.3,1920.0,1506.0,1683.0,150.0,13482.0,89.88,2016.0,10.0,Pascal,1070.0,GTX,3,0,GeForce GTX 1070,GeForce GTX 1070
40500.0,10.60905725309463,GeForce GTX 1070,8.0,GIGABYTE,13482.0,857.0,9.509184911634074,6463.0,256.3,1920.0,1506.0,1683.0,150.0,13482.0,89.88,2016.0,10.0,Pascal,1070.0,GTX,3,0,GeForce GTX 1070,GeForce GTX 1070
52500.0,10.868568448579715,GeForce GTX 1070,8.0,ZOTAC,13482.0,857.0,9.509184911634074,6463.0,256.3,1920.0,1506.0,1683.0,150.0,13482.0,89.88,2016.0,10.0,Pascal,1070.0,GTX,3,0,GeForce GTX 1070,GeForce GTX 1070
50000.0,10.819778284410283,GeForce GTX 1070,8.0,PALIT,13482.0,857.0,9.509184911634074,6463.0,256.3,1920.0,1506.0,1683.0,150.0,13482.0,89.88,2016.0,10.0,Pascal,1070.0,GTX,3,0,GeForce GTX 1070,GeForce GTX 1070
48000.0,10.778956289890028,GeForce GTX 1070,8.0,ASUS,13482.0,857.0,9.509184911634074,6463.0,256.3,1920.0,1506.0,1683.0,150.0,13482.0,89.88,2016.0,10.0,Pascal,1070.0,GTX,3,0,GeForce GTX 1070,GeForce GTX 1070
40000.0,10.596634733096073,GeForce GTX 1070,8.0,NVIDIA,13482.0,857.0,9.509184911634074,6463.0,256.3,1920.0,1506.0,1683.0,150.0,13482.0,89.88,2016.0,10.0,Pascal,1070.0,GTX,3,0,GeForce GTX 1070,GeForce GTX 1070
39000.0,10.571316925111784,GeForce GTX 1070,8.0,NVIDIA,13482.0,857.0,9.509184911634074,6463.0,256.3,1920.0,1506.0,1683.0,150.0,13482.0,89.88,2016.0,10.0,Pascal,1070.0,GTX,3,0,GeForce GTX 1070,GeForce GTX 1070
42000.0,10.645424897265505,GeForce GTX 1070,8.0,NVIDIA,13482.0,857.0,9.509184911634074,6463.0,256.3,1920.0,1506.0,1683.0,150.0,13482.0,89.88,2016.0,10.0,Pascal,1070.0,GTX,3,0,GeForce GTX 1070,GeForce GTX 1070
49999.0,10.81975828421028,GeForce GTX 1070,8.0,NVIDIA,13482.0,857.0,9.509184911634074,6463.0,256.3,1920.0,1506.0,1683.0,150.0,13482.0,89.88,2016.0,10.0,Pascal,1070.0,GTX,3,0,GeForce GTX 1070,GeForce GTX 1070
44000.0,10.691944912900398,GeForce GTX 1070,8.0,PALIT,13482.0,857.0,9.509184911634074,6463.0,256.3,1920.0,1506.0,1683.0,150.0,13482.0,89.88,2016.0,10.0,Pascal,1070.0,GTX,3,0,GeForce GTX 1070,GeForce GTX 1070
46500.0,10.747207591575448,GeForce GTX 1070,8.0,MSI,13482.0,857.0,9.509184911634074,6463.0,256.3,1920.0,1506.0,1683.0,150.0,13482.0,89.88,2016.0,10.0,Pascal,1070.0,GTX,3,0,GeForce GTX 1070,GeForce GTX 1070
47000.0,10.757902880692196,GeForce GTX 1070,8.0,NVIDIA,13482.0,857.0,9.509184911634074,6463.0,256.3,1920.0,1506.0,1683.0,150.0,13482.0,89.88,2016.0,10.0,Pascal,1070.0,GTX,3,0,GeForce GTX 1070,GeForce GTX 1070
46000.0,10.736396675471232,GeForce GTX 1070,8.0,NVIDIA,13482.0,857.0,9.509184911634074,6463.0,256.3,1920.0,1506.0,1683.0,150.0,13482.0,89.88,2016.0,10.0,Pascal,1070.0,GTX,3,0,GeForce GTX 1070,GeForce GTX 1070
49000.0,10.799575577092764,GeForce GTX 1070,8.0,NVIDIA,13482.0,857.0,9.509184911634074,6463.0,256.3,1920.0,1506.0,1683.0,150.0,13482.0,89.88,2016.0,10.0,Pascal,1070.0,GTX,3,0,GeForce GTX 1070,GeForce GTX 1070
45000.0,10.714417768752456,GeForce GTX 1070,8.0,GIGABYTE,13482.0,857.0,9.509184911634074,6463.0,256.3,1920.0,1506.0,1683.0,150.0,13482.0,89.88,2016.0,10.0,Pascal,1070.0,GTX,3,0,GeForce GTX 1070,GeForce GTX 1070
45000.0,10.714417768752456,GeForce GTX 1070,8.0,ASUS,13482.0,857.0,9.509184911634074,6463.0,256.3,1920.0,1506.0,1683.0,150.0,13482.0,89.88,2016.0,10.0,Pascal,1070.0,GTX,3,0,GeForce GTX 1070,GeForce GTX 1070
49000.0,10.799575577092764,GeForce GTX 1070,8.0,PALIT,13482.0,857.0,9.509184911634074,6463.0,256.3,1920.0,1506.0,1683.0,150.0,13482.0,89.88,2016.0,10.0,Pascal,1070.0,GTX,3,0,GeForce GTX 1070,GeForce GTX 1070
46000.0,10.736396675471232,GeForce GTX 1070,8.0,MSI,13482.0,857.0,9.509184911634074,6463.0,256.3,1920.0,1506.0,1683.0,150.0,13482.0,89.88,2016.0,10.0,Pascal,1070.0,GTX,3,0,GeForce GTX 1070,GeForce GTX 1070
48000.0,10.778956289890028,GeForce GTX 1070,8.0,ZOTAC,13482.0,857.0,9.509184911634074,6463.0,256.3,1920.0,1506.0,1683.0,150.0,13482.0,89.88,2016.0,10.0,Pascal,1070.0,GTX,3,0,GeForce GTX 1070,GeForce GTX 1070
47500.0,10.768484990022733,GeForce GTX 1070,8.0,NVIDIA,13482.0,857.0,9.509184911634074,6463.0,256.3,1920.0,1506.0,1683.0,150.0,13482.0,89.88,2016.0,10.0,Pascal,1070.0,GTX,3,0,GeForce GTX 1070,GeForce GTX 1070
42000.0,10.645424897265505,GeForce GTX 1070,8.0,GALAX,13482.0,857.0,9.509184911634074,6463.0,256.3,1920.0,1506.0,1683.0,150.0,13482.0,89.88,2016.0,10.0,Pascal,1070.0,GTX,3,0,GeForce GTX 1070,GeForce GTX 1070
50000.0,10.819778284410283,GeForce GTX 1070,8.0,GIGABYTE,13482.0,857.0,9.509184911634074,6463.0,256.3,1920.0,1506.0,1683.0,150.0,13482.0,89.88,2016.0,10.0,Pascal,1070.0,GTX,3,0,GeForce GTX 1070,GeForce GTX 1070
48000.0,10.778956289890028,GeForce GTX 1070,8.0,MSI,13482.0,857.0,9.509184911634074,6463.0,256.3,1920.0,1506.0,1683.0,150.0,13482.0,89.88,2016.0,10.0,Pascal,1070.0,GTX,3,0,GeForce GTX 1070,GeForce GTX 1070
48000.0,10.778956289890028,GeForce GTX 1070,8.0,NVIDIA,13482.0,857.0,9.509184911634074,6463.0,256.3,1920.0,1506.0,1683.0,150.0,13482.0,89.88,2016.0,10.0,Pascal,1070.0,GTX,3,0,GeForce GTX 1070,GeForce GTX 1070
47000.0,10.757902880692196,GeForce GTX 1070,8.0,GIGABYTE,13482.0,857.0,9.509184911634074,6463.0,256.3,1920.0,1506.0,1683.0,150.0,13482.0,89.88,2016.0,10.0,Pascal,1070.0,GTX,3,0,GeForce GTX 1070,GeForce GTX 1070
43000.0,10.668955394675699,GeForce GTX 1070 Ti,8.0,ZOTAC,14500.0,877.0,9.581972891547895,8186.0,256.3,2432.0,1607.0,1683.0,180.0,14500.0,80.55555555555556,2017.0,9.0,Pascal,1070.0,GTX,3,1,GeForce GTX 1070 Ti,GeForce GTX 1070 Ti
48000.0,10.778956289890028,GeForce GTX 1070 Ti,8.0,GIGABYTE,14500.0,877.0,9.581972891547895,8186.0,256.3,2432.0,1607.0,1683.0,180.0,14500.0,80.55555555555556,2017.0,9.0,Pascal,1070.0,GTX,3,1,GeForce GTX 1070 Ti,GeForce GTX 1070 Ti
51500.0,10.849337086651827,GeForce GTX 1070 Ti,8.0,ASUS,14500.0,877.0,9.581972891547895,8186.0,256.3,2432.0,1607.0,1683.0,180.0,14500.0,80.55555555555556,2017.0,9.0,Pascal,1070.0,GTX,3,1,GeForce GTX 1070 Ti,GeForce GTX 1070 Ti
56000.0,10.933106969717286,GeForce GTX 1070 Ti,8.0,MSI,14500.0,877.0,9.581972891547895,8186.0,256.3,2432.0,1607.0,1683.0,180.0,14500.0,80.55555555555556,2017.0,9.0,Pascal,1070.0,GTX,3,1,GeForce GTX 1070 Ti,GeForce GTX 1070 Ti
46000.0,10.736396675471232,GeForce GTX 1070 Ti,8.0,GIGABYTE,14500.0,877.0,9.581972891547895,8186.0,256.3,2432.0,1607.0,1683.0,180.0,14500.0,80.55555555555556,2017.0,9.0,Pascal,1070.0,GTX,3,1,GeForce GTX 1070 Ti,GeForce GTX 1070 Ti
54500.0,10.905955980651335,GeForce GTX 1070 Ti,8.0,ZOTAC,14500.0,877.0,9.581972891547895,8186.0,256.3,2432.0,1607.0,1683.0,180.0,14500.0,80.55555555555556,2017.0,9.0,Pascal,1070.0,GTX,3,1,GeForce GTX 1070 Ti,GeForce GTX 1070 Ti
48500.0,10.789319076925574,GeForce GTX 1070 Ti,8.0,ASUS,14500.0,877.0,9.581972891547895,8186.0,256.3,2432.0,1607.0,1683.0,180.0,14500.0,80.55555555555556,2017.0,9.0,Pascal,1070.0,GTX,3,1,GeForce GTX 1070 Ti,GeForce GTX 1070 Ti
55500.0,10.924138299734526,GeForce GTX 1070 Ti,8.0,GALAX,14500.0,877.0,9.581972891547895,8186.0,256.3,2432.0,1607.0,1683.0,180.0,14500.0,80.55555555555556,2017.0,9.0,Pascal,1070.0,GTX,3,1,GeForce GTX 1070 Ti,GeForce GTX 1070 Ti
53500.0,10.887436932884098,GeForce GTX 1070 Ti,8.0,ZOTAC,14500.0,877.0,9.581972891547895,8186.0,256.3,2432.0,1607.0,1683.0,180.0,14500.0,80.55555555555556,2017.0,9.0,Pascal,1070.0,GTX,3,1,GeForce GTX 1070 Ti,GeForce GTX 1070 Ti
51500.0,10.849337086651827,GeForce GTX 1070 Ti,8.0,MSI,14500.0,877.0,9.581972891547895,8186.0,256.3,2432.0,1607.0,1683.0,180.0,14500.0,80.55555555555556,2017.0,9.0,Pascal,1070.0,GTX,3,1,GeForce GTX 1070 Ti,GeForce GTX 1070 Ti
46000.0,10.736396675471232,GeForce GTX 1070 Ti,8.0,ZOTAC,14500.0,877.0,9.581972891547895,8186.0,256.3,2432.0,1607.0,1683.0,180.0,14500.0,80.55555555555556,2017.0,9.0,Pascal,1070.0,GTX,3,1,GeForce GTX 1070 Ti,GeForce GTX 1070 Ti
52000.0,10.858998997563564,GeForce GTX 1070 Ti,8.0,GALAX,14500.0,877.0,9.581972891547895,8186.0,256.3,2432.0,1607.0,1683.0,180.0,14500.0,80.55555555555556,2017.0,9.0,Pascal,1070.0,GTX,3,1,GeForce GTX 1070 Ti,GeForce GTX 1070 Ti
53000.0,10.87804719253426,GeForce GTX 1070 Ti,8.0,ZOTAC,14500.0,877.0,9.581972891547895,8186.0,256.3,2432.0,1607.0,1683.0,180.0,14500.0,80.55555555555556,2017.0,9.0,Pascal,1070.0,GTX,3,1,GeForce GTX 1070 Ti,GeForce GTX 1070 Ti
51000.0,10.839580911706463,GeForce GTX 1070 Ti,8.0,ASUS,14500.0,877.0,9.581972891547895,8186.0,256.3,2432.0,1607.0,1683.0,180.0,14500.0,80.55555555555556,2017.0,9.0,Pascal,1070.0,GTX,3,1,GeForce GTX 1070 Ti,GeForce GTX 1070 Ti
54500.0,10.905955980651335,GeForce GTX 1070 Ti,8.0,PALIT,14500.0,877.0,9.581972891547895,8186.0,256.3,2432.0,1607.0,1683.0,180.0,14500.0,80.55555555555556,2017.0,9.0,Pascal,1070.0,GTX,3,1,GeForce GTX 1070 Ti,GeForce GTX 1070 Ti
54000.0,10.896739325546411,GeForce GTX 1070 Ti,8.0,ASUS,14500.0,877.0,9.581972891547895,8186.0,256.3,2432.0,1607.0,1683.0,180.0,14500.0,80.55555555555556,2017.0,9.0,Pascal,1070.0,GTX,3,1,GeForce GTX 1070 Ti,GeForce GTX 1070 Ti
46000.0,10.736396675471232,GeForce GTX 1070 Ti,8.0,PALIT,14500.0,877.0,9.581972891547895,8186.0,256.3,2432.0,1607.0,1683.0,180.0,14500.0,80.55555555555556,2017.0,9.0,Pascal,1070.0,GTX,3,1,GeForce GTX 1070 Ti,GeForce GTX 1070 Ti
51000.0,10.839580911706463,GeForce GTX 1070 Ti,8.0,MSI,14500.0,877.0,9.581972891547895,8186.0,256.3,2432.0,1607.0,1683.0,180.0,14500.0,80.55555555555556,2017.0,9.0,Pascal,1070.0,GTX,3,1,GeForce GTX 1070 Ti,GeForce GTX 1070 Ti
44000.0,10.691944912900398,GeForce GTX 1070 Ti,8.0,ASUS,14500.0,877.0,9.581972891547895,8186.0,256.3,2432.0,1607.0,1683.0,180.0,14500.0,80.55555555555556,2017.0,9.0,Pascal,1070.0,GTX,3,1,GeForce GTX 1070 Ti,GeForce GTX 1070 Ti
52000.0,10.858998997563564,GeForce GTX 1070 Ti,8.0,PALIT,14500.0,877.0,9.581972891547895,8186.0,256.3,2432.0,1607.0,1683.0,180.0,14500.0,80.55555555555556,2017.0,9.0,Pascal,1070.0,GTX,3,1,GeForce GTX 1070 Ti,GeForce GTX 1070 Ti
47500.0,10.768484990022733,GeForce GTX 1070 Ti,8.0,ASUS,14500.0,877.0,9.581972891547895,8186.0,256.3,2432.0,1607.0,1683.0,180.0,14500.0,80.55555555555556,2017.0,9.0,Pascal,1070.0,GTX,3,1,GeForce GTX 1070 Ti,GeForce GTX 1070 Ti
55500.0,10.924138299734526,GeForce GTX 1070 Ti,8.0,MSI,14500.0,877.0,9.581972891547895,8186.0,256.3,2432.0,1607.0,1683.0,180.0,14500.0,80.55555555555556,2017.0,9.0,Pascal,1070.0,GTX,3,1,GeForce GTX 1070 Ti,GeForce GTX 1070 Ti
50500.0,10.829728615263452,GeForce GTX 1070 Ti,8.0,GIGABYTE,14500.0,877.0,9.581972891547895,8186.0,256.3,2432.0,1607.0,1683.0,180.0,14500.0,80.55555555555556,2017.0,9.0,Pascal,1070.0,GTX,3,1,GeForce GTX 1070 Ti,GeForce GTX 1070 Ti
49500.0,10.809727948556782,GeForce GTX 1070 Ti,8.0,ASUS,14500.0,877.0,9.581972891547895,8186.0,256.3,2432.0,1607.0,1683.0,180.0,14500.0,80.55555555555556,2017.0,9.0,Pascal,1070.0,GTX,3,1,GeForce GTX 1070 Ti,GeForce GTX 1070 Ti
46500.0,10.747207591575448,GeForce GTX 1070 Ti,8.0,ZOTAC,14500.0,877.0,9.581972891547895,8186.0,256.3,2432.0,1607.0,1683.0,180.0,14500.0,80.55555555555556,2017.0,9.0,Pascal,1070.0,GTX,3,1,GeForce GTX 1070 Ti,GeForce GTX 1070 Ti
